kurzbezeichnung;wahlkreis_id;jahr;anzahl
CDU;145;2017;59700
SPD;145;2017;61717
GRÜNE;145;2017;7409
DIE LINKE;145;2017;9949
FDP;145;2017;9970
AfD;145;2017;17713
PIRATEN;145;2017;1871
NPD;145;2017;0
Die PARTEI;145;2017;0
FREIE WÄHLER;145;2017;1239
Volksabstimmung;145;2017;0
ÖDP;145;2017;0
MLPD;145;2017;0
SGP;145;2017;0
AD-DEMOKRATEN;145;2017;0
BGE;145;2017;0
DiB;145;2017;0
DKP;145;2017;0
DM;145;2017;0
Die Humanisten;145;2017;0
Gesundheitsforschung;145;2017;0
Tierschutzpartei;145;2017;0
V-Partei³;145;2017;0
BüSo;145;2017;0
DIE RECHTE;145;2017;0
PDV;145;2017;0
CDU;146;2017;73595
SPD;146;2017;50458
GRÜNE;146;2017;9459
DIE LINKE;146;2017;9756
FDP;146;2017;13681
AfD;146;2017;15311
PIRATEN;146;2017;0
NPD;146;2017;0
Die PARTEI;146;2017;0
FREIE WÄHLER;146;2017;0
Volksabstimmung;146;2017;0
ÖDP;146;2017;0
MLPD;146;2017;0
SGP;146;2017;0
AD-DEMOKRATEN;146;2017;0
BGE;146;2017;0
DiB;146;2017;0
DKP;146;2017;0
DM;146;2017;0
Die Humanisten;146;2017;0
Gesundheitsforschung;146;2017;0
Tierschutzpartei;146;2017;0
V-Partei³;146;2017;0
EB: Meier;146;2017;232
BüSo;146;2017;0
DIE RECHTE;146;2017;0
PDV;146;2017;0
CDU;147;2017;73185
SPD;147;2017;41047
GRÜNE;147;2017;6476
DIE LINKE;147;2017;6452
FDP;147;2017;12893
AfD;147;2017;11115
PIRATEN;147;2017;0
NPD;147;2017;0
Die PARTEI;147;2017;0
FREIE WÄHLER;147;2017;1447
Volksabstimmung;147;2017;0
ÖDP;147;2017;0
MLPD;147;2017;0
SGP;147;2017;0
AD-DEMOKRATEN;147;2017;0
BGE;147;2017;0
DiB;147;2017;0
DKP;147;2017;0
DM;147;2017;0
Die Humanisten;147;2017;0
Gesundheitsforschung;147;2017;0
Tierschutzpartei;147;2017;0
V-Partei³;147;2017;0
BüSo;147;2017;0
DIE RECHTE;147;2017;0
PDV;147;2017;0
CDU;148;2017;64484
SPD;148;2017;48560
GRÜNE;148;2017;6885
DIE LINKE;148;2017;9554
FDP;148;2017;11742
AfD;148;2017;15728
PIRATEN;148;2017;0
NPD;148;2017;0
Die PARTEI;148;2017;2190
FREIE WÄHLER;148;2017;0
Volksabstimmung;148;2017;0
ÖDP;148;2017;1002
MLPD;148;2017;0
SGP;148;2017;0
AD-DEMOKRATEN;148;2017;0
BGE;148;2017;0
DiB;148;2017;0
DKP;148;2017;0
DM;148;2017;0
Die Humanisten;148;2017;0
Gesundheitsforschung;148;2017;0
Tierschutzpartei;148;2017;0
V-Partei³;148;2017;0
EB: Eichbaum;148;2017;556
BüSo;148;2017;0
DIE RECHTE;148;2017;0
PDV;148;2017;0
CDU;149;2017;72158
SPD;149;2017;39699
GRÜNE;149;2017;5170
DIE LINKE;149;2017;7197
FDP;149;2017;13230
AfD;149;2017;13306
PIRATEN;149;2017;0
NPD;149;2017;0
Die PARTEI;149;2017;0
FREIE WÄHLER;149;2017;0
Volksabstimmung;149;2017;0
ÖDP;149;2017;0
MLPD;149;2017;0
SGP;149;2017;0
AD-DEMOKRATEN;149;2017;0
BGE;149;2017;0
DiB;149;2017;0
DKP;149;2017;0
DM;149;2017;0
Die Humanisten;149;2017;0
Gesundheitsforschung;149;2017;0
Tierschutzpartei;149;2017;0
V-Partei³;149;2017;0
BüSo;149;2017;0
DIE RECHTE;149;2017;0
PDV;149;2017;0
CDU;150;2017;53714
SPD;150;2017;54890
GRÜNE;150;2017;5356
DIE LINKE;150;2017;11113
FDP;150;2017;15221
AfD;150;2017;0
PIRATEN;150;2017;0
NPD;150;2017;0
Die PARTEI;150;2017;0
FREIE WÄHLER;150;2017;0
Volksabstimmung;150;2017;0
ÖDP;150;2017;0
MLPD;150;2017;0
SGP;150;2017;0
AD-DEMOKRATEN;150;2017;0
BGE;150;2017;0
DiB;150;2017;0
DKP;150;2017;0
DM;150;2017;0
Die Humanisten;150;2017;0
Gesundheitsforschung;150;2017;0
Tierschutzpartei;150;2017;0
V-Partei³;150;2017;0
EB: Maier;150;2017;1799
BüSo;150;2017;0
DIE RECHTE;150;2017;0
PDV;150;2017;0
CDU;151;2017;38207
DIE LINKE;151;2017;20028
SPD;151;2017;16248
AfD;151;2017;31244
GRÜNE;151;2017;3070
NPD;151;2017;0
FDP;151;2017;7641
PIRATEN;151;2017;0
FREIE WÄHLER;151;2017;0
BüSo;151;2017;0
MLPD;151;2017;0
BGE;151;2017;0
DiB;151;2017;0
ÖDP;151;2017;0
Die PARTEI;151;2017;0
Tierschutzpartei;151;2017;0
V-Partei³;151;2017;0
CDU;152;2017;43919
DIE LINKE;152;2017;31132
SPD;152;2017;26330
AfD;152;2017;32702
GRÜNE;152;2017;8735
NPD;152;2017;0
FDP;152;2017;9074
PIRATEN;152;2017;0
FREIE WÄHLER;152;2017;1876
BüSo;152;2017;550
MLPD;152;2017;0
BGE;152;2017;0
DiB;152;2017;0
ÖDP;152;2017;0
Die PARTEI;152;2017;4173
Tierschutzpartei;152;2017;0
V-Partei³;152;2017;0
SGP;152;2017;334
EB: Kohl;152;2017;956
CDU;153;2017;42778
DIE LINKE;153;2017;43948
SPD;153;2017;23787
AfD;153;2017;25968
GRÜNE;153;2017;17273
NPD;153;2017;0
FDP;153;2017;10052
PIRATEN;153;2017;1325
FREIE WÄHLER;153;2017;2034
BüSo;153;2017;380
MLPD;153;2017;407
BGE;153;2017;0
DiB;153;2017;0
ÖDP;153;2017;0
Die PARTEI;153;2017;5191
Tierschutzpartei;153;2017;0
V-Partei³;153;2017;0
EB: Roeder;153;2017;493
CDU;154;2017;54152
DIE LINKE;154;2017;24801
SPD;154;2017;18221
AfD;154;2017;45563
GRÜNE;154;2017;6219
NPD;154;2017;0
FDP;154;2017;10048
PIRATEN;154;2017;0
FREIE WÄHLER;154;2017;0
BüSo;154;2017;0
MLPD;154;2017;0
BGE;154;2017;0
DiB;154;2017;0
ÖDP;154;2017;0
Die PARTEI;154;2017;0
Tierschutzpartei;154;2017;0
V-Partei³;154;2017;0
CDU;155;2017;55326
DIE LINKE;155;2017;19122
SPD;155;2017;13486
AfD;155;2017;46765
GRÜNE;155;2017;5051
NPD;155;2017;1928
FDP;155;2017;7991
PIRATEN;155;2017;0
FREIE WÄHLER;155;2017;0
BüSo;155;2017;1263
MLPD;155;2017;0
BGE;155;2017;0
DiB;155;2017;0
ÖDP;155;2017;0
Die PARTEI;155;2017;0
Tierschutzpartei;155;2017;0
V-Partei³;155;2017;0
CDU;156;2017;48579
DIE LINKE;156;2017;24221
SPD;156;2017;15836
AfD;156;2017;52770
GRÜNE;156;2017;3247
NPD;156;2017;0
FDP;156;2017;9247
PIRATEN;156;2017;0
FREIE WÄHLER;156;2017;3562
BüSo;156;2017;635
MLPD;156;2017;0
BGE;156;2017;0
DiB;156;2017;0
ÖDP;156;2017;0
Die PARTEI;156;2017;0
Tierschutzpartei;156;2017;0
V-Partei³;156;2017;0
EB: Richter;156;2017;779
CDU;157;2017;48256
DIE LINKE;157;2017;20853
SPD;157;2017;16801
AfD;157;2017;49834
GRÜNE;157;2017;4995
NPD;157;2017;0
FDP;157;2017;7661
PIRATEN;157;2017;0
FREIE WÄHLER;157;2017;3521
BüSo;157;2017;1722
MLPD;157;2017;0
BGE;157;2017;0
DiB;157;2017;0
ÖDP;157;2017;0
Die PARTEI;157;2017;0
Tierschutzpartei;157;2017;0
V-Partei³;157;2017;0
CDU;158;2017;44354
DIE LINKE;158;2017;22614
SPD;158;2017;11100
AfD;158;2017;57554
GRÜNE;158;2017;4575
NPD;158;2017;0
FDP;158;2017;9933
PIRATEN;158;2017;0
FREIE WÄHLER;158;2017;0
BüSo;158;2017;2319
MLPD;158;2017;0
BGE;158;2017;0
DiB;158;2017;0
ÖDP;158;2017;0
Die PARTEI;158;2017;0
Tierschutzpartei;158;2017;0
V-Partei³;158;2017;0
EB: Hoyer;158;2017;1450
CDU;159;2017;44388
DIE LINKE;159;2017;37936
SPD;159;2017;23906
AfD;159;2017;40380
GRÜNE;159;2017;11765
NPD;159;2017;991
FDP;159;2017;13590
PIRATEN;159;2017;1861
FREIE WÄHLER;159;2017;0
BüSo;159;2017;669
MLPD;159;2017;0
BGE;159;2017;0
DiB;159;2017;0
ÖDP;159;2017;1481
Die PARTEI;159;2017;3680
Tierschutzpartei;159;2017;0
V-Partei³;159;2017;0
CDU;160;2017;47185
DIE LINKE;160;2017;32397
SPD;160;2017;20593
AfD;160;2017;41202
GRÜNE;160;2017;15839
NPD;160;2017;1160
FDP;160;2017;12843
PIRATEN;160;2017;2697
FREIE WÄHLER;160;2017;2768
BüSo;160;2017;499
MLPD;160;2017;372
BGE;160;2017;0
DiB;160;2017;0
ÖDP;160;2017;2141
Die PARTEI;160;2017;4997
Tierschutzpartei;160;2017;0
V-Partei³;160;2017;0
CDU;161;2017;48230
DIE LINKE;161;2017;20785
SPD;161;2017;17782
AfD;161;2017;46827
GRÜNE;161;2017;4626
NPD;161;2017;0
FDP;161;2017;8652
PIRATEN;161;2017;0
FREIE WÄHLER;161;2017;0
BüSo;161;2017;1772
MLPD;161;2017;0
BGE;161;2017;0
DiB;161;2017;0
ÖDP;161;2017;0
Die PARTEI;161;2017;0
Tierschutzpartei;161;2017;0
V-Partei³;161;2017;0
CDU;162;2017;38653
DIE LINKE;162;2017;28213
SPD;162;2017;22413
AfD;162;2017;34958
GRÜNE;162;2017;6157
NPD;162;2017;0
FDP;162;2017;9535
PIRATEN;162;2017;1403
FREIE WÄHLER;162;2017;0
BüSo;162;2017;789
MLPD;162;2017;0
BGE;162;2017;0
DiB;162;2017;0
ÖDP;162;2017;0
Die PARTEI;162;2017;3432
Tierschutzpartei;162;2017;0
V-Partei³;162;2017;0
CDU;163;2017;48012
DIE LINKE;163;2017;23174
SPD;163;2017;14142
AfD;163;2017;36388
GRÜNE;163;2017;4609
NPD;163;2017;0
FDP;163;2017;10345
PIRATEN;163;2017;0
FREIE WÄHLER;163;2017;0
BüSo;163;2017;0
MLPD;163;2017;0
BGE;163;2017;0
DiB;163;2017;0
ÖDP;163;2017;0
Die PARTEI;163;2017;0
Tierschutzpartei;163;2017;0
V-Partei³;163;2017;0
CDU;164;2017;56716
DIE LINKE;164;2017;24808
SPD;164;2017;14707
AfD;164;2017;49465
GRÜNE;164;2017;4334
NPD;164;2017;0
FDP;164;2017;11820
PIRATEN;164;2017;0
FREIE WÄHLER;164;2017;0
BüSo;164;2017;0
MLPD;164;2017;0
BGE;164;2017;0
DiB;164;2017;0
ÖDP;164;2017;0
Die PARTEI;164;2017;0
Tierschutzpartei;164;2017;0
V-Partei³;164;2017;0
EB: Held;164;2017;1702
CDU;165;2017;48347
DIE LINKE;165;2017;36881
SPD;165;2017;18219
AfD;165;2017;0
GRÜNE;165;2017;6513
NPD;165;2017;0
FDP;165;2017;19181
PIRATEN;165;2017;0
FREIE WÄHLER;165;2017;0
BüSo;165;2017;0
MLPD;165;2017;0
BGE;165;2017;0
DiB;165;2017;0
ÖDP;165;2017;0
Die PARTEI;165;2017;0
Tierschutzpartei;165;2017;0
V-Partei³;165;2017;0
EB: Richter;165;2017;12622
EB: Zagermann;165;2017;1617
CDU;166;2017;49104
DIE LINKE;166;2017;21809
SPD;166;2017;15538
AfD;166;2017;36428
GRÜNE;166;2017;5292
NPD;166;2017;0
FDP;166;2017;7836
PIRATEN;166;2017;0
FREIE WÄHLER;166;2017;0
BüSo;166;2017;0
MLPD;166;2017;0
BGE;166;2017;0
DiB;166;2017;0
ÖDP;166;2017;0
Die PARTEI;166;2017;0
Tierschutzpartei;166;2017;0
V-Partei³;166;2017;0
EB: Rink;166;2017;4348
CDU;167;2017;47269
SPD;167;2017;49341
GRÜNE;167;2017;8062
DIE LINKE;167;2017;8600
AfD;167;2017;15438
FDP;167;2017;9930
PIRATEN;167;2017;0
NPD;167;2017;0
FREIE WÄHLER;167;2017;1910
Die PARTEI;167;2017;0
BüSo;167;2017;0
MLPD;167;2017;0
BGE;167;2017;0
DKP;167;2017;0
DM;167;2017;0
ÖDP;167;2017;0
Tierschutzpartei;167;2017;0
V-Partei³;167;2017;0
EB: Puppel;167;2017;88
SGP;167;2017;0
CDU;168;2017;44425
SPD;168;2017;58759
GRÜNE;168;2017;15466
DIE LINKE;168;2017;14472
AfD;168;2017;16501
FDP;168;2017;9759
PIRATEN;168;2017;1222
NPD;168;2017;0
FREIE WÄHLER;168;2017;1311
Die PARTEI;168;2017;2180
BüSo;168;2017;0
MLPD;168;2017;313
BGE;168;2017;0
DKP;168;2017;0
DM;168;2017;0
ÖDP;168;2017;0
Tierschutzpartei;168;2017;0
V-Partei³;168;2017;0
EB: Holbein;168;2017;566
EB: Gent;168;2017;304
SGP;168;2017;0
CDU;169;2017;39302
SPD;169;2017;54033
GRÜNE;169;2017;5236
DIE LINKE;169;2017;7281
AfD;169;2017;16411
FDP;169;2017;6594
PIRATEN;169;2017;0
NPD;169;2017;0
FREIE WÄHLER;169;2017;2375
Die PARTEI;169;2017;0
BüSo;169;2017;0
MLPD;169;2017;0
BGE;169;2017;0
DKP;169;2017;0
DM;169;2017;0
ÖDP;169;2017;0
Tierschutzpartei;169;2017;0
V-Partei³;169;2017;0
SGP;169;2017;0
CDU;170;2017;43514
SPD;170;2017;53892
GRÜNE;170;2017;8003
DIE LINKE;170;2017;7852
AfD;170;2017;17198
FDP;170;2017;9298
PIRATEN;170;2017;0
NPD;170;2017;0
FREIE WÄHLER;170;2017;3330
Die PARTEI;170;2017;0
BüSo;170;2017;0
MLPD;170;2017;0
BGE;170;2017;0
DKP;170;2017;0
DM;170;2017;0
ÖDP;170;2017;0
Tierschutzpartei;170;2017;0
V-Partei³;170;2017;0
SGP;170;2017;0
CDU;171;2017;46888
SPD;171;2017;50214
GRÜNE;171;2017;8989
DIE LINKE;171;2017;11557
AfD;171;2017;14378
FDP;171;2017;6044
PIRATEN;171;2017;0
NPD;171;2017;0
FREIE WÄHLER;171;2017;2005
Die PARTEI;171;2017;0
BüSo;171;2017;0
MLPD;171;2017;0
BGE;171;2017;0
DKP;171;2017;0
DM;171;2017;0
ÖDP;171;2017;0
Tierschutzpartei;171;2017;0
V-Partei³;171;2017;0
EB: Schmidtke;171;2017;491
SGP;171;2017;0
CDU;172;2017;58417
SPD;172;2017;45375
GRÜNE;172;2017;8909
DIE LINKE;172;2017;7116
AfD;172;2017;17874
FDP;172;2017;9590
PIRATEN;172;2017;0
NPD;172;2017;773
FREIE WÄHLER;172;2017;1789
Die PARTEI;172;2017;2024
BüSo;172;2017;0
MLPD;172;2017;0
BGE;172;2017;0
DKP;172;2017;0
DM;172;2017;0
ÖDP;172;2017;0
Tierschutzpartei;172;2017;0
V-Partei³;172;2017;0
EB: Sattler;172;2017;687
SGP;172;2017;0
CDU;173;2017;57610
SPD;173;2017;46216
GRÜNE;173;2017;13619
DIE LINKE;173;2017;10346
AfD;173;2017;18918
FDP;173;2017;12641
PIRATEN;173;2017;0
NPD;173;2017;603
FREIE WÄHLER;173;2017;3190
Die PARTEI;173;2017;0
BüSo;173;2017;0
MLPD;173;2017;405
BGE;173;2017;0
DKP;173;2017;234
DM;173;2017;0
ÖDP;173;2017;0
Tierschutzpartei;173;2017;0
V-Partei³;173;2017;0
EB: Klis;173;2017;376
SGP;173;2017;0
CDU;174;2017;71946
SPD;174;2017;32150
GRÜNE;174;2017;8874
DIE LINKE;174;2017;7669
AfD;174;2017;27990
FDP;174;2017;8437
PIRATEN;174;2017;0
NPD;174;2017;576
FREIE WÄHLER;174;2017;1657
Die PARTEI;174;2017;0
BüSo;174;2017;0
MLPD;174;2017;0
BGE;174;2017;0
DKP;174;2017;0
DM;174;2017;0
ÖDP;174;2017;0
Tierschutzpartei;174;2017;0
V-Partei³;174;2017;0
SGP;174;2017;0
CDU;175;2017;49479
SPD;175;2017;38462
GRÜNE;175;2017;7346
DIE LINKE;175;2017;8007
AfD;175;2017;20172
FDP;175;2017;8326
PIRATEN;175;2017;0
NPD;175;2017;1212
FREIE WÄHLER;175;2017;2865
Die PARTEI;175;2017;0
BüSo;175;2017;0
MLPD;175;2017;0
BGE;175;2017;0
DKP;175;2017;0
DM;175;2017;0
ÖDP;175;2017;0
Tierschutzpartei;175;2017;0
V-Partei³;175;2017;0
SGP;175;2017;0
CDU;176;2017;57579
SPD;176;2017;33201
GRÜNE;176;2017;12884
DIE LINKE;176;2017;8556
AfD;176;2017;15075
FDP;176;2017;14954
PIRATEN;176;2017;0
NPD;176;2017;0
FREIE WÄHLER;176;2017;2011
Die PARTEI;176;2017;0
BüSo;176;2017;0
MLPD;176;2017;0
BGE;176;2017;0
DKP;176;2017;0
DM;176;2017;0
ÖDP;176;2017;0
Tierschutzpartei;176;2017;0
V-Partei³;176;2017;0
SGP;176;2017;0
CDU;177;2017;49891
SPD;177;2017;39773
GRÜNE;177;2017;11368
DIE LINKE;177;2017;6719
AfD;177;2017;14987
FDP;177;2017;11047
PIRATEN;177;2017;0
NPD;177;2017;719
FREIE WÄHLER;177;2017;2417
Die PARTEI;177;2017;0
BüSo;177;2017;0
MLPD;177;2017;0
BGE;177;2017;0
DKP;177;2017;0
DM;177;2017;0
ÖDP;177;2017;0
Tierschutzpartei;177;2017;0
V-Partei³;177;2017;0
SGP;177;2017;0
CDU;178;2017;71555
SPD;178;2017;43427
GRÜNE;178;2017;12020
DIE LINKE;178;2017;9394
AfD;178;2017;17439
FDP;178;2017;13053
PIRATEN;178;2017;0
NPD;178;2017;0
FREIE WÄHLER;178;2017;4450
Die PARTEI;178;2017;0
BüSo;178;2017;0
MLPD;178;2017;0
BGE;178;2017;0
DKP;178;2017;0
DM;178;2017;0
ÖDP;178;2017;0
Tierschutzpartei;178;2017;0
V-Partei³;178;2017;0
SGP;178;2017;0
CDU;179;2017;47309
SPD;179;2017;39396
GRÜNE;179;2017;12321
DIE LINKE;179;2017;10558
AfD;179;2017;14417
FDP;179;2017;9693
PIRATEN;179;2017;841
NPD;179;2017;0
FREIE WÄHLER;179;2017;1467
Die PARTEI;179;2017;1963
BüSo;179;2017;0
MLPD;179;2017;0
BGE;179;2017;0
DKP;179;2017;0
DM;179;2017;0
ÖDP;179;2017;0
Tierschutzpartei;179;2017;0
V-Partei³;179;2017;0
SGP;179;2017;0
CDU;180;2017;46656
SPD;180;2017;40185
GRÜNE;180;2017;8054
DIE LINKE;180;2017;7715
AfD;180;2017;16907
FDP;180;2017;8418
PIRATEN;180;2017;0
NPD;180;2017;540
FREIE WÄHLER;180;2017;1679
Die PARTEI;180;2017;1905
BüSo;180;2017;0
MLPD;180;2017;0
BGE;180;2017;0
DKP;180;2017;0
DM;180;2017;0
ÖDP;180;2017;0
Tierschutzpartei;180;2017;0
V-Partei³;180;2017;0
SGP;180;2017;0
CDU;181;2017;66490
SPD;181;2017;34527
GRÜNE;181;2017;14458
DIE LINKE;181;2017;7887
AfD;181;2017;15319
FDP;181;2017;17224
PIRATEN;181;2017;0
NPD;181;2017;0
FREIE WÄHLER;181;2017;2620
Die PARTEI;181;2017;0
BüSo;181;2017;0
MLPD;181;2017;0
BGE;181;2017;0
DKP;181;2017;0
DM;181;2017;0
ÖDP;181;2017;0
Tierschutzpartei;181;2017;0
V-Partei³;181;2017;0
SGP;181;2017;0
CDU;182;2017;43663
SPD;182;2017;38704
GRÜNE;182;2017;15596
DIE LINKE;182;2017;13934
AfD;182;2017;12892
FDP;182;2017;13185
PIRATEN;182;2017;969
NPD;182;2017;0
FREIE WÄHLER;182;2017;1307
Die PARTEI;182;2017;2493
BüSo;182;2017;0
MLPD;182;2017;209
BGE;182;2017;0
DKP;182;2017;0
DM;182;2017;0
ÖDP;182;2017;0
Tierschutzpartei;182;2017;0
V-Partei³;182;2017;0
SGP;182;2017;97
CDU;183;2017;55221
SPD;183;2017;44240
GRÜNE;183;2017;23026
DIE LINKE;183;2017;15523
AfD;183;2017;13033
FDP;183;2017;13877
PIRATEN;183;2017;1226
NPD;183;2017;0
FREIE WÄHLER;183;2017;1026
Die PARTEI;183;2017;3221
BüSo;183;2017;0
MLPD;183;2017;176
BGE;183;2017;0
DKP;183;2017;0
DM;183;2017;0
ÖDP;183;2017;0
Tierschutzpartei;183;2017;0
V-Partei³;183;2017;0
SGP;183;2017;0
CDU;184;2017;45963
SPD;184;2017;42342
GRÜNE;184;2017;8877
DIE LINKE;184;2017;8729
AfD;184;2017;14805
FDP;184;2017;7358
PIRATEN;184;2017;0
NPD;184;2017;0
FREIE WÄHLER;184;2017;2507
Die PARTEI;184;2017;0
BüSo;184;2017;0
MLPD;184;2017;276
BGE;184;2017;0
DKP;184;2017;0
DM;184;2017;0
ÖDP;184;2017;0
Tierschutzpartei;184;2017;0
V-Partei³;184;2017;0
SGP;184;2017;0
CDU;185;2017;58565
SPD;185;2017;40106
GRÜNE;185;2017;14246
DIE LINKE;185;2017;12435
AfD;185;2017;18047
FDP;185;2017;12420
PIRATEN;185;2017;1586
NPD;185;2017;0
FREIE WÄHLER;185;2017;3056
Die PARTEI;185;2017;0
BüSo;185;2017;0
MLPD;185;2017;0
BGE;185;2017;0
DKP;185;2017;0
DM;185;2017;0
ÖDP;185;2017;0
Tierschutzpartei;185;2017;0
V-Partei³;185;2017;0
DIE VIOLETTEN;185;2017;522
SGP;185;2017;0
CDU;186;2017;58216
SPD;186;2017;56442
GRÜNE;186;2017;26939
DIE LINKE;186;2017;16146
AfD;186;2017;17227
FDP;186;2017;11739
PIRATEN;186;2017;0
NPD;186;2017;0
FREIE WÄHLER;186;2017;2576
Die PARTEI;186;2017;0
BüSo;186;2017;0
MLPD;186;2017;490
BGE;186;2017;0
DKP;186;2017;0
DM;186;2017;0
ÖDP;186;2017;0
Tierschutzpartei;186;2017;0
V-Partei³;186;2017;0
SGP;186;2017;0
CDU;187;2017;65654
SPD;187;2017;52761
GRÜNE;187;2017;14181
DIE LINKE;187;2017;11138
AfD;187;2017;21347
FDP;187;2017;13139
PIRATEN;187;2017;0
NPD;187;2017;0
FREIE WÄHLER;187;2017;2651
Die PARTEI;187;2017;0
BüSo;187;2017;0
MLPD;187;2017;0
BGE;187;2017;0
DKP;187;2017;0
DM;187;2017;0
ÖDP;187;2017;0
Tierschutzpartei;187;2017;0
V-Partei³;187;2017;0
EB: Frenzel;187;2017;960
SGP;187;2017;0
CDU;188;2017;59781
SPD;188;2017;41408
GRÜNE;188;2017;11747
DIE LINKE;188;2017;8511
AfD;188;2017;19153
FDP;188;2017;11711
PIRATEN;188;2017;0
NPD;188;2017;0
FREIE WÄHLER;188;2017;0
Die PARTEI;188;2017;0
BüSo;188;2017;0
MLPD;188;2017;0
BGE;188;2017;0
DKP;188;2017;0
DM;188;2017;0
ÖDP;188;2017;0
Tierschutzpartei;188;2017;0
V-Partei³;188;2017;0
EB: Bucher;188;2017;904
EB: Polivka;188;2017;524
SGP;188;2017;0
CDU;189;2017;59318
DIE LINKE;189;2017;23848
SPD;189;2017;22320
AfD;189;2017;33402
GRÜNE;189;2017;3992
NPD;189;2017;0
FDP;189;2017;7633
PIRATEN;189;2017;0
FREIE WÄHLER;189;2017;2869
ÖDP;189;2017;1929
MLPD;189;2017;0
BGE;189;2017;0
DM;189;2017;0
Die PARTEI;189;2017;0
V-Partei³;189;2017;0
EB: Rascopp;189;2017;386
EB: Rieth;189;2017;378
CDU;190;2017;55378
DIE LINKE;190;2017;24899
SPD;190;2017;24478
AfD;190;2017;34052
GRÜNE;190;2017;5066
NPD;190;2017;3193
FDP;190;2017;8075
PIRATEN;190;2017;0
FREIE WÄHLER;190;2017;5010
ÖDP;190;2017;0
MLPD;190;2017;689
BGE;190;2017;0
DM;190;2017;0
Die PARTEI;190;2017;0
V-Partei³;190;2017;0
CDU;191;2017;44684
DIE LINKE;191;2017;32680
SPD;191;2017;21668
AfD;191;2017;29451
GRÜNE;191;2017;7544
NPD;191;2017;0
FDP;191;2017;8939
PIRATEN;191;2017;0
FREIE WÄHLER;191;2017;5612
ÖDP;191;2017;0
MLPD;191;2017;0
BGE;191;2017;0
DM;191;2017;0
Die PARTEI;191;2017;0
V-Partei³;191;2017;0
EB: Schneider;191;2017;1550
EB: Gruner;191;2017;556
EB: May;191;2017;211
PDV;191;2017;0
CDU;192;2017;42221
DIE LINKE;192;2017;22674
SPD;192;2017;27120
AfD;192;2017;34798
GRÜNE;192;2017;4809
NPD;192;2017;0
FDP;192;2017;8775
PIRATEN;192;2017;0
FREIE WÄHLER;192;2017;5198
ÖDP;192;2017;0
MLPD;192;2017;0
BGE;192;2017;0
DM;192;2017;0
Die PARTEI;192;2017;0
V-Partei³;192;2017;0
CDU;193;2017;45305
DIE LINKE;193;2017;30948
SPD;193;2017;30257
AfD;193;2017;28960
GRÜNE;193;2017;11722
NPD;193;2017;0
FDP;193;2017;9975
PIRATEN;193;2017;1668
FREIE WÄHLER;193;2017;1858
ÖDP;193;2017;1541
MLPD;193;2017;0
BGE;193;2017;0
DM;193;2017;0
Die PARTEI;193;2017;3691
V-Partei³;193;2017;0
CDU;194;2017;52980
DIE LINKE;194;2017;32573
SPD;194;2017;20627
AfD;194;2017;47558
GRÜNE;194;2017;3652
NPD;194;2017;0
FDP;194;2017;9712
PIRATEN;194;2017;0
FREIE WÄHLER;194;2017;3620
ÖDP;194;2017;0
MLPD;194;2017;0
BGE;194;2017;0
DM;194;2017;0
Die PARTEI;194;2017;0
V-Partei³;194;2017;1201
EB: Hüfken;194;2017;1000
EB: Geidel;194;2017;1190
PDV;194;2017;0
CDU;195;2017;52311
DIE LINKE;195;2017;28926
SPD;195;2017;19753
AfD;195;2017;44894
GRÜNE;195;2017;5726
NPD;195;2017;0
FDP;195;2017;10323
PIRATEN;195;2017;0
FREIE WÄHLER;195;2017;5717
ÖDP;195;2017;0
MLPD;195;2017;0
BGE;195;2017;0
DM;195;2017;0
Die PARTEI;195;2017;0
V-Partei³;195;2017;0
EB: Meißner;195;2017;923
EB: Metzler;195;2017;779
PDV;195;2017;0
CDU;196;2017;56316
DIE LINKE;196;2017;30646
SPD;196;2017;22579
AfD;196;2017;38351
GRÜNE;196;2017;4408
NPD;196;2017;0
FDP;196;2017;8147
PIRATEN;196;2017;1176
FREIE WÄHLER;196;2017;3823
ÖDP;196;2017;1822
MLPD;196;2017;604
BGE;196;2017;0
DM;196;2017;0
Die PARTEI;196;2017;0
V-Partei³;196;2017;0
CDU;197;2017;76933
SPD;197;2017;50996
GRÜNE;197;2017;9449
FDP;197;2017;10898
DIE LINKE;197;2017;9521
AfD;197;2017;16954
PIRATEN;197;2017;0
FREIE WÄHLER;197;2017;3285
NPD;197;2017;0
ÖDP;197;2017;0
MLPD;197;2017;169
BGE;197;2017;0
Die PARTEI;197;2017;0
V-Partei³;197;2017;0
PDV;197;2017;0
CDU;198;2017;64006
SPD;198;2017;40944
GRÜNE;198;2017;8616
FDP;198;2017;12981
DIE LINKE;198;2017;6790
AfD;198;2017;13105
PIRATEN;198;2017;1268
FREIE WÄHLER;198;2017;0
NPD;198;2017;0
ÖDP;198;2017;0
MLPD;198;2017;0
BGE;198;2017;0
Die PARTEI;198;2017;0
V-Partei³;198;2017;0
EB: Verdonk;198;2017;1885
PDV;198;2017;0
CDU;199;2017;61594
SPD;199;2017;42777
GRÜNE;199;2017;9273
FDP;199;2017;9732
DIE LINKE;199;2017;7693
AfD;199;2017;12153
PIRATEN;199;2017;1058
FREIE WÄHLER;199;2017;2623
NPD;199;2017;0
ÖDP;199;2017;0
MLPD;199;2017;0
BGE;199;2017;0
Die PARTEI;199;2017;1723
