kurzbezeichnung;wahlkreis_id;jahr;anzahl
Gesundheitsforschung;146;2017;176
Tierschutzpartei;146;2017;1207
V-Partei³;146;2017;175
BüSo;146;2017;0
DIE RECHTE;146;2017;0
PDV;146;2017;0
CDU;147;2017;63651
SPD;147;2017;34865
GRÜNE;147;2017;7198
DIE LINKE;147;2017;8183
FDP;147;2017;21919
AfD;147;2017;12216
PIRATEN;147;2017;530
NPD;147;2017;324
Die PARTEI;147;2017;906
FREIE WÄHLER;147;2017;841
Volksabstimmung;147;2017;141
ÖDP;147;2017;139
MLPD;147;2017;47
SGP;147;2017;2
AD-DEMOKRATEN;147;2017;268
BGE;147;2017;100
DiB;147;2017;98
DKP;147;2017;13
DM;147;2017;119
Die Humanisten;147;2017;47
Gesundheitsforschung;147;2017;156
Tierschutzpartei;147;2017;930
V-Partei³;147;2017;121
BüSo;147;2017;0
DIE RECHTE;147;2017;0
PDV;147;2017;0
CDU;148;2017;54648
SPD;148;2017;42551
GRÜNE;148;2017;8857
DIE LINKE;148;2017;12624
FDP;148;2017;19125
AfD;148;2017;17154
PIRATEN;148;2017;566
NPD;148;2017;411
Die PARTEI;148;2017;1442
FREIE WÄHLER;148;2017;410
Volksabstimmung;148;2017;145
ÖDP;148;2017;578
MLPD;148;2017;41
SGP;148;2017;7
AD-DEMOKRATEN;148;2017;492
BGE;148;2017;122
DiB;148;2017;131
DKP;148;2017;33
DM;148;2017;142
Die Humanisten;148;2017;93
Gesundheitsforschung;148;2017;130
Tierschutzpartei;148;2017;1116
V-Partei³;148;2017;141
BüSo;148;2017;0
DIE RECHTE;148;2017;0
PDV;148;2017;0
CDU;149;2017;61394
SPD;149;2017;35269
GRÜNE;149;2017;6866
DIE LINKE;149;2017;8205
FDP;149;2017;20758
AfD;149;2017;13847
PIRATEN;149;2017;631
NPD;149;2017;417
Die PARTEI;149;2017;828
FREIE WÄHLER;149;2017;371
Volksabstimmung;149;2017;140
ÖDP;149;2017;319
MLPD;149;2017;40
SGP;149;2017;13
AD-DEMOKRATEN;149;2017;482
BGE;149;2017;101
DiB;149;2017;128
DKP;149;2017;27
DM;149;2017;139
Die Humanisten;149;2017;61
Gesundheitsforschung;149;2017;151
Tierschutzpartei;149;2017;975
V-Partei³;149;2017;127
BüSo;149;2017;0
DIE RECHTE;149;2017;0
PDV;149;2017;0
CDU;150;2017;49061
SPD;150;2017;37193
GRÜNE;150;2017;7060
DIE LINKE;150;2017;9427
FDP;150;2017;19328
AfD;150;2017;16688
PIRATEN;150;2017;604
NPD;150;2017;352
Die PARTEI;150;2017;931
FREIE WÄHLER;150;2017;421
Volksabstimmung;150;2017;187
ÖDP;150;2017;134
MLPD;150;2017;56
SGP;150;2017;14
AD-DEMOKRATEN;150;2017;729
BGE;150;2017;130
DiB;150;2017;138
DKP;150;2017;15
DM;150;2017;133
Die Humanisten;150;2017;59
Gesundheitsforschung;150;2017;189
Tierschutzpartei;150;2017;1262
V-Partei³;150;2017;111
BüSo;150;2017;0
DIE RECHTE;150;2017;0
PDV;150;2017;0
CDU;151;2017;34321
DIE LINKE;151;2017;17173
SPD;151;2017;14519
AfD;151;2017;31301
GRÜNE;151;2017;3021
NPD;151;2017;1789
FDP;151;2017;9189
PIRATEN;151;2017;397
FREIE WÄHLER;151;2017;1273
BüSo;151;2017;60
MLPD;151;2017;99
BGE;151;2017;340
DiB;151;2017;155
ÖDP;151;2017;167
Die PARTEI;151;2017;891
Tierschutzpartei;151;2017;1714
V-Partei³;151;2017;154
CDU;152;2017;37622
DIE LINKE;152;2017;31137
SPD;152;2017;20674
AfD;152;2017;33291
GRÜNE;152;2017;11300
NPD;152;2017;1169
FDP;152;2017;13565
PIRATEN;152;2017;850
FREIE WÄHLER;152;2017;1443
BüSo;152;2017;241
MLPD;152;2017;247
BGE;152;2017;876
DiB;152;2017;770
ÖDP;152;2017;330
Die PARTEI;152;2017;3205
Tierschutzpartei;152;2017;2877
V-Partei³;152;2017;333
SGP;152;2017;0
CDU;153;2017;38111
DIE LINKE;153;2017;39058
SPD;153;2017;22725
AfD;153;2017;27774
GRÜNE;153;2017;18154
NPD;153;2017;678
FDP;153;2017;14866
PIRATEN;153;2017;967
FREIE WÄHLER;153;2017;1302
BüSo;153;2017;199
MLPD;153;2017;258
BGE;153;2017;1175
DiB;153;2017;884
ÖDP;153;2017;376
Die PARTEI;153;2017;4203
Tierschutzpartei;153;2017;2555
V-Partei³;153;2017;499
CDU;154;2017;47944
DIE LINKE;154;2017;23368
SPD;154;2017;18139
AfD;154;2017;42823
GRÜNE;154;2017;5157
NPD;154;2017;1793
FDP;154;2017;12859
PIRATEN;154;2017;505
FREIE WÄHLER;154;2017;1580
BüSo;154;2017;100
MLPD;154;2017;168
BGE;154;2017;510
DiB;154;2017;297
ÖDP;154;2017;251
Die PARTEI;154;2017;1366
Tierschutzpartei;154;2017;2298
V-Partei³;154;2017;233
CDU;155;2017;39406
DIE LINKE;155;2017;20111
SPD;155;2017;13148
AfD;155;2017;49615
GRÜNE;155;2017;5531
NPD;155;2017;2279
FDP;155;2017;13156
PIRATEN;155;2017;579
FREIE WÄHLER;155;2017;1585
BüSo;155;2017;312
MLPD;155;2017;119
BGE;155;2017;601
DiB;155;2017;330
ÖDP;155;2017;389
Die PARTEI;155;2017;1398
Tierschutzpartei;155;2017;2119
V-Partei³;155;2017;235
CDU;156;2017;42995
DIE LINKE;156;2017;22597
SPD;156;2017;14378
AfD;156;2017;52041
GRÜNE;156;2017;3768
NPD;156;2017;2371
FDP;156;2017;12122
PIRATEN;156;2017;602
FREIE WÄHLER;156;2017;2569
BüSo;156;2017;233
MLPD;156;2017;138
BGE;156;2017;559
DiB;156;2017;312
ÖDP;156;2017;435
Die PARTEI;156;2017;1356
Tierschutzpartei;156;2017;2171
V-Partei³;156;2017;195
CDU;157;2017;41000
DIE LINKE;157;2017;21534
SPD;157;2017;14249
AfD;157;2017;50551
GRÜNE;157;2017;4476
NPD;157;2017;2337
FDP;157;2017;10810
PIRATEN;157;2017;516
FREIE WÄHLER;157;2017;2464
BüSo;157;2017;362
MLPD;157;2017;128
BGE;157;2017;658
DiB;157;2017;290
ÖDP;157;2017;368
Die PARTEI;157;2017;1444
Tierschutzpartei;157;2017;2285
V-Partei³;157;2017;248
CDU;158;2017;39581
DIE LINKE;158;2017;19708
SPD;158;2017;12040
AfD;158;2017;54749
GRÜNE;158;2017;4643
NPD;158;2017;2875
FDP;158;2017;12795
PIRATEN;158;2017;483
FREIE WÄHLER;158;2017;2186
BüSo;158;2017;437
MLPD;158;2017;119
BGE;158;2017;533
DiB;158;2017;300
ÖDP;158;2017;456
Die PARTEI;158;2017;1278
Tierschutzpartei;158;2017;1975
V-Partei³;158;2017;217
CDU;159;2017;44104
DIE LINKE;159;2017;31004
SPD;159;2017;19246
AfD;159;2017;41812
GRÜNE;159;2017;13936
NPD;159;2017;1284
FDP;159;2017;18610
PIRATEN;159;2017;1209
FREIE WÄHLER;159;2017;1371
BüSo;159;2017;320
MLPD;159;2017;155
BGE;159;2017;811
DiB;159;2017;700
ÖDP;159;2017;1002
Die PARTEI;159;2017;3022
Tierschutzpartei;159;2017;2203
V-Partei³;159;2017;329
CDU;160;2017;42792
DIE LINKE;160;2017;32040
SPD;160;2017;17977
AfD;160;2017;43126
GRÜNE;160;2017;16588
NPD;160;2017;1372
FDP;160;2017;17684
PIRATEN;160;2017;1501
FREIE WÄHLER;160;2017;1927
BüSo;160;2017;219
MLPD;160;2017;255
BGE;160;2017;1041
DiB;160;2017;758
ÖDP;160;2017;1100
Die PARTEI;160;2017;3850
Tierschutzpartei;160;2017;2530
V-Partei³;160;2017;404
CDU;161;2017;41189
DIE LINKE;161;2017;21582
SPD;161;2017;14487
AfD;161;2017;46522
GRÜNE;161;2017;4112
NPD;161;2017;1967
FDP;161;2017;11767
PIRATEN;161;2017;651
FREIE WÄHLER;161;2017;1549
BüSo;161;2017;384
MLPD;161;2017;154
BGE;161;2017;346
DiB;161;2017;253
ÖDP;161;2017;350
Die PARTEI;161;2017;1442
Tierschutzpartei;161;2017;1960
V-Partei³;161;2017;174
CDU;162;2017;36270
DIE LINKE;162;2017;28010
SPD;162;2017;17373
AfD;162;2017;35456
GRÜNE;162;2017;6818
NPD;162;2017;1149
FDP;162;2017;12184
PIRATEN;162;2017;874
FREIE WÄHLER;162;2017;1068
BüSo;162;2017;255
MLPD;162;2017;156
BGE;162;2017;478
DiB;162;2017;407
ÖDP;162;2017;308
Die PARTEI;162;2017;2746
Tierschutzpartei;162;2017;2042
V-Partei³;162;2017;277
CDU;163;2017;41947
DIE LINKE;163;2017;20972
SPD;163;2017;14524
AfD;163;2017;36746
GRÜNE;163;2017;3850
NPD;163;2017;1686
FDP;163;2017;10542
PIRATEN;163;2017;513
FREIE WÄHLER;163;2017;1838
BüSo;163;2017;86
MLPD;163;2017;103
BGE;163;2017;349
DiB;163;2017;265
ÖDP;163;2017;289
Die PARTEI;163;2017;1471
Tierschutzpartei;163;2017;1830
V-Partei³;163;2017;172
CDU;164;2017;50759
DIE LINKE;164;2017;23090
SPD;164;2017;15452
AfD;164;2017;47952
GRÜNE;164;2017;3661
NPD;164;2017;2727
FDP;164;2017;12106
PIRATEN;164;2017;531
FREIE WÄHLER;164;2017;2343
BüSo;164;2017;98
MLPD;164;2017;121
BGE;164;2017;493
DiB;164;2017;269
ÖDP;164;2017;378
Die PARTEI;164;2017;1424
Tierschutzpartei;164;2017;2354
V-Partei³;164;2017;213
CDU;165;2017;45106
DIE LINKE;165;2017;24665
SPD;165;2017;16131
AfD;165;2017;38964
GRÜNE;165;2017;4327
NPD;165;2017;1302
FDP;165;2017;11253
PIRATEN;165;2017;463
FREIE WÄHLER;165;2017;1674
BüSo;165;2017;105
MLPD;165;2017;202
BGE;165;2017;326
DiB;165;2017;230
ÖDP;165;2017;299
Die PARTEI;165;2017;1408
Tierschutzpartei;165;2017;2162
V-Partei³;165;2017;212
CDU;166;2017;42604
DIE LINKE;166;2017;22578
SPD;166;2017;16043
AfD;166;2017;37217
GRÜNE;166;2017;4266
NPD;166;2017;1437
FDP;166;2017;10154
PIRATEN;166;2017;415
FREIE WÄHLER;166;2017;1299
BüSo;166;2017;79
MLPD;166;2017;144
BGE;166;2017;355
DiB;166;2017;255
ÖDP;166;2017;311
Die PARTEI;166;2017;1495
Tierschutzpartei;166;2017;2046
V-Partei³;166;2017;163
CDU;167;2017;42232
SPD;167;2017;43446
GRÜNE;167;2017;9660
DIE LINKE;167;2017;9891
AfD;167;2017;16411
FDP;167;2017;13918
PIRATEN;167;2017;497
NPD;167;2017;442
FREIE WÄHLER;167;2017;1268
Die PARTEI;167;2017;900
BüSo;167;2017;17
MLPD;167;2017;45
BGE;167;2017;203
DKP;167;2017;17
DM;167;2017;175
ÖDP;167;2017;127
Tierschutzpartei;167;2017;1329
V-Partei³;167;2017;155
SGP;167;2017;0
CDU;168;2017;41736
SPD;168;2017;46769
GRÜNE;168;2017;18935
DIE LINKE;168;2017;18677
AfD;168;2017;17288
FDP;168;2017;15046
PIRATEN;168;2017;794
NPD;168;2017;417
FREIE WÄHLER;168;2017;1003
Die PARTEI;168;2017;1589
BüSo;168;2017;29
MLPD;168;2017;184
BGE;168;2017;488
DKP;168;2017;59
DM;168;2017;360
ÖDP;168;2017;224
Tierschutzpartei;168;2017;1590
V-Partei³;168;2017;215
SGP;168;2017;0
CDU;169;2017;38531
SPD;169;2017;42737
GRÜNE;169;2017;7843
DIE LINKE;169;2017;8746
AfD;169;2017;17173
FDP;169;2017;11096
PIRATEN;169;2017;430
NPD;169;2017;608
FREIE WÄHLER;169;2017;1229
Die PARTEI;169;2017;854
BüSo;169;2017;27
MLPD;169;2017;35
BGE;169;2017;202
DKP;169;2017;33
DM;169;2017;210
ÖDP;169;2017;135
Tierschutzpartei;169;2017;1031
V-Partei³;169;2017;147
SGP;169;2017;0
CDU;170;2017;41795
SPD;170;2017;44847
GRÜNE;170;2017;9436
DIE LINKE;170;2017;9270
AfD;170;2017;18504
FDP;170;2017;13118
PIRATEN;170;2017;519
NPD;170;2017;652
FREIE WÄHLER;170;2017;1968
Die PARTEI;170;2017;935
BüSo;170;2017;20
MLPD;170;2017;26
BGE;170;2017;180
DKP;170;2017;33
DM;170;2017;173
ÖDP;170;2017;128
Tierschutzpartei;170;2017;1287
V-Partei³;170;2017;161
SGP;170;2017;0
CDU;171;2017;42377
SPD;171;2017;37202
GRÜNE;171;2017;13088
DIE LINKE;171;2017;14420
AfD;171;2017;16125
FDP;171;2017;12191
PIRATEN;171;2017;527
NPD;171;2017;357
FREIE WÄHLER;171;2017;950
Die PARTEI;171;2017;1296
BüSo;171;2017;33
MLPD;171;2017;45
BGE;171;2017;297
DKP;171;2017;64
DM;171;2017;180
ÖDP;171;2017;312
Tierschutzpartei;171;2017;1148
V-Partei³;171;2017;174
SGP;171;2017;0
CDU;172;2017;51125
SPD;172;2017;37794
GRÜNE;172;2017;10768
DIE LINKE;172;2017;10210
AfD;172;2017;20931
FDP;172;2017;14821
PIRATEN;172;2017;534
NPD;172;2017;897
FREIE WÄHLER;172;2017;1564
Die PARTEI;172;2017;1429
BüSo;172;2017;31
MLPD;172;2017;40
BGE;172;2017;234
DKP;172;2017;53
DM;172;2017;399
ÖDP;172;2017;361
Tierschutzpartei;172;2017;1437
V-Partei³;172;2017;173
SGP;172;2017;0
CDU;173;2017;49518
SPD;173;2017;39252
GRÜNE;173;2017;15898
DIE LINKE;173;2017;13798
AfD;173;2017;20358
FDP;173;2017;16926
PIRATEN;173;2017;654
NPD;173;2017;751
FREIE WÄHLER;173;2017;2170
Die PARTEI;173;2017;1967
BüSo;173;2017;44
MLPD;173;2017;109
BGE;173;2017;271
DKP;173;2017;119
DM;173;2017;254
ÖDP;173;2017;384
Tierschutzpartei;173;2017;1572
V-Partei³;173;2017;268
SGP;173;2017;0
CDU;174;2017;61811
SPD;174;2017;28745
GRÜNE;174;2017;10593
DIE LINKE;174;2017;9266
AfD;174;2017;25145
FDP;174;2017;17122
PIRATEN;174;2017;427
NPD;174;2017;663
FREIE WÄHLER;174;2017;1178
Die PARTEI;174;2017;1189
BüSo;174;2017;25
MLPD;174;2017;36
BGE;174;2017;277
DKP;174;2017;30
DM;174;2017;295
ÖDP;174;2017;346
Tierschutzpartei;174;2017;1318
V-Partei³;174;2017;216
SGP;174;2017;0
CDU;175;2017;43147
SPD;175;2017;32069
GRÜNE;175;2017;9614
DIE LINKE;175;2017;8938
AfD;175;2017;20927
FDP;175;2017;14144
PIRATEN;175;2017;549
NPD;175;2017;1249
FREIE WÄHLER;175;2017;1590
Die PARTEI;175;2017;1142
BüSo;175;2017;42
MLPD;175;2017;37
BGE;175;2017;208
DKP;175;2017;22
DM;175;2017;222
ÖDP;175;2017;249
Tierschutzpartei;175;2017;1668
V-Partei³;175;2017;209
SGP;175;2017;0
CDU;176;2017;48436
SPD;176;2017;28947
GRÜNE;176;2017;14074
DIE LINKE;176;2017;9562
AfD;176;2017;16132
FDP;176;2017;21713
PIRATEN;176;2017;476
NPD;176;2017;388
FREIE WÄHLER;176;2017;1090
Die PARTEI;176;2017;1079
BüSo;176;2017;26
MLPD;176;2017;31
BGE;176;2017;238
DKP;176;2017;24
DM;176;2017;202
ÖDP;176;2017;218
Tierschutzpartei;176;2017;1751
V-Partei³;176;2017;222
SGP;176;2017;0
CDU;177;2017;43951
SPD;177;2017;31152
GRÜNE;177;2017;13002
DIE LINKE;177;2017;9249
AfD;177;2017;15895
FDP;177;2017;17462
PIRATEN;177;2017;544
NPD;177;2017;811
FREIE WÄHLER;177;2017;1299
Die PARTEI;177;2017;1199
BüSo;177;2017;27
MLPD;177;2017;24
BGE;177;2017;233
DKP;177;2017;23
DM;177;2017;249
ÖDP;177;2017;229
Tierschutzpartei;177;2017;1632
V-Partei³;177;2017;239
SGP;177;2017;0
CDU;178;2017;59346
SPD;178;2017;35604
GRÜNE;178;2017;15273
DIE LINKE;178;2017;11069
AfD;178;2017;20399
FDP;178;2017;22650
PIRATEN;178;2017;556
NPD;178;2017;443
FREIE WÄHLER;178;2017;1794
Die PARTEI;178;2017;1447
BüSo;178;2017;30
MLPD;178;2017;40
BGE;178;2017;318
DKP;178;2017;32
DM;178;2017;265
ÖDP;178;2017;238
Tierschutzpartei;178;2017;1827
V-Partei³;178;2017;294
SGP;178;2017;0
CDU;179;2017;40022
SPD;179;2017;29247
GRÜNE;179;2017;16286
DIE LINKE;179;2017;13160
AfD;179;2017;15496
FDP;179;2017;18400
PIRATEN;179;2017;578
NPD;179;2017;222
FREIE WÄHLER;179;2017;943
Die PARTEI;179;2017;1360
BüSo;179;2017;54
MLPD;179;2017;75
BGE;179;2017;341
DKP;179;2017;26
DM;179;2017;273
ÖDP;179;2017;297
Tierschutzpartei;179;2017;1196
V-Partei³;179;2017;253
SGP;179;2017;0
CDU;180;2017;39126
SPD;180;2017;31150
GRÜNE;180;2017;11345
DIE LINKE;180;2017;10006
AfD;180;2017;18626
FDP;180;2017;15185
PIRATEN;180;2017;568
NPD;180;2017;636
FREIE WÄHLER;180;2017;1024
Die PARTEI;180;2017;1237
BüSo;180;2017;32
MLPD;180;2017;58
BGE;180;2017;231
DKP;180;2017;72
DM;180;2017;515
ÖDP;180;2017;240
Tierschutzpartei;180;2017;2008
V-Partei³;180;2017;264
SGP;180;2017;0
CDU;181;2017;54902
SPD;181;2017;28786
GRÜNE;181;2017;16752
DIE LINKE;181;2017;9504
AfD;181;2017;16395
FDP;181;2017;26571
PIRATEN;181;2017;561
NPD;181;2017;337
FREIE WÄHLER;181;2017;1293
Die PARTEI;181;2017;1173
BüSo;181;2017;26
MLPD;181;2017;33
BGE;181;2017;216
DKP;181;2017;24
DM;181;2017;222
ÖDP;181;2017;340
Tierschutzpartei;181;2017;1500
V-Partei³;181;2017;224
SGP;181;2017;0
CDU;182;2017;37221
SPD;182;2017;29743
GRÜNE;182;2017;19475
DIE LINKE;182;2017;17179
AfD;182;2017;13342
FDP;182;2017;19989
PIRATEN;182;2017;692
NPD;182;2017;315
FREIE WÄHLER;182;2017;725
Die PARTEI;182;2017;1755
BüSo;182;2017;31
MLPD;182;2017;134
BGE;182;2017;331
DKP;182;2017;53
DM;182;2017;325
ÖDP;182;2017;266
Tierschutzpartei;182;2017;1399
V-Partei³;182;2017;252
SGP;182;2017;0
CDU;183;2017;45731
SPD;183;2017;33511
GRÜNE;183;2017;26415
DIE LINKE;183;2017;20059
AfD;183;2017;13737
FDP;183;2017;24336
PIRATEN;183;2017;762
NPD;183;2017;265
FREIE WÄHLER;183;2017;736
Die PARTEI;183;2017;2065
BüSo;183;2017;30
MLPD;183;2017;114
BGE;183;2017;435
DKP;183;2017;91
DM;183;2017;250
ÖDP;183;2017;295
Tierschutzpartei;183;2017;1577
V-Partei³;183;2017;364
SGP;183;2017;0
CDU;184;2017;39950
SPD;184;2017;33318
GRÜNE;184;2017;11862
DIE LINKE;184;2017;10755
AfD;184;2017;15943
FDP;184;2017;12645
PIRATEN;184;2017;962
NPD;184;2017;403
FREIE WÄHLER;184;2017;1387
Die PARTEI;184;2017;1192
BüSo;184;2017;42
MLPD;184;2017;124
BGE;184;2017;244
DKP;184;2017;81
DM;184;2017;386
ÖDP;184;2017;201
Tierschutzpartei;184;2017;1463
V-Partei³;184;2017;222
SGP;184;2017;0
CDU;185;2017;49302
SPD;185;2017;34519
GRÜNE;185;2017;16421
DIE LINKE;185;2017;14261
AfD;185;2017;19050
FDP;185;2017;20372
PIRATEN;185;2017;945
NPD;185;2017;429
FREIE WÄHLER;185;2017;1363
Die PARTEI;185;2017;1564
BüSo;185;2017;38
MLPD;185;2017;77
BGE;185;2017;354
DKP;185;2017;56
DM;185;2017;322
ÖDP;185;2017;285
Tierschutzpartei;185;2017;1642
V-Partei³;185;2017;294
DIE VIOLETTEN;185;2017;0
SGP;185;2017;0
CDU;186;2017;52218
SPD;186;2017;42638
GRÜNE;186;2017;27317
DIE LINKE;186;2017;19508
AfD;186;2017;18654
FDP;186;2017;20893
PIRATEN;186;2017;1352
NPD;186;2017;450
FREIE WÄHLER;186;2017;1192
Die PARTEI;186;2017;2280
BüSo;186;2017;39
MLPD;186;2017;186
BGE;186;2017;483
DKP;186;2017;64
DM;186;2017;409
ÖDP;186;2017;534
Tierschutzpartei;186;2017;1820
V-Partei³;186;2017;338
SGP;186;2017;0
CDU;187;2017;59635
SPD;187;2017;42516
GRÜNE;187;2017;16084
DIE LINKE;187;2017;13433
AfD;187;2017;22258
FDP;187;2017;19948
PIRATEN;187;2017;833
NPD;187;2017;624
FREIE WÄHLER;187;2017;1514
Die PARTEI;187;2017;1587
BüSo;187;2017;30
MLPD;187;2017;117
BGE;187;2017;293
DKP;187;2017;135
DM;187;2017;409
ÖDP;187;2017;379
Tierschutzpartei;187;2017;2091
V-Partei³;187;2017;343
SGP;187;2017;0
CDU;188;2017;51088
SPD;188;2017;34435
GRÜNE;188;2017;13595
DIE LINKE;188;2017;10197
AfD;188;2017;19923
FDP;188;2017;18196
PIRATEN;188;2017;688
NPD;188;2017;545
FREIE WÄHLER;188;2017;1227
Die PARTEI;188;2017;1261
BüSo;188;2017;48
MLPD;188;2017;57
BGE;188;2017;243
DKP;188;2017;27
DM;188;2017;298
ÖDP;188;2017;254
Tierschutzpartei;188;2017;1793
V-Partei³;188;2017;219
SGP;188;2017;0
CDU;189;2017;52667
DIE LINKE;189;2017;22613
SPD;189;2017;21652
AfD;189;2017;32854
GRÜNE;189;2017;4778
NPD;189;2017;2473
FDP;189;2017;11974
PIRATEN;189;2017;503
FREIE WÄHLER;189;2017;2167
ÖDP;189;2017;1166
MLPD;189;2017;153
BGE;189;2017;865
DM;189;2017;349
Die PARTEI;189;2017;1474
V-Partei³;189;2017;241
CDU;190;2017;48340
DIE LINKE;190;2017;25171
SPD;190;2017;23206
AfD;190;2017;35824
GRÜNE;190;2017;5596
NPD;190;2017;3019
FDP;190;2017;11545
PIRATEN;190;2017;676
FREIE WÄHLER;190;2017;3185
ÖDP;190;2017;563
MLPD;190;2017;369
BGE;190;2017;620
DM;190;2017;608
Die PARTEI;190;2017;1857
V-Partei³;190;2017;307
CDU;191;2017;42092
DIE LINKE;191;2017;28312
SPD;191;2017;19150
AfD;191;2017;30426
GRÜNE;191;2017;9497
NPD;191;2017;1660
FDP;191;2017;13310
PIRATEN;191;2017;790
FREIE WÄHLER;191;2017;2815
ÖDP;191;2017;653
MLPD;191;2017;164
BGE;191;2017;641
DM;191;2017;531
Die PARTEI;191;2017;2841
V-Partei³;191;2017;474
PDV;191;2017;0
CDU;192;2017;40576
DIE LINKE;192;2017;22920
SPD;192;2017;20391
AfD;192;2017;35091
GRÜNE;192;2017;5411
NPD;192;2017;1824
FDP;192;2017;11218
PIRATEN;192;2017;733
FREIE WÄHLER;192;2017;2691
ÖDP;192;2017;541
MLPD;192;2017;193
BGE;192;2017;459
DM;192;2017;829
Die PARTEI;192;2017;2654
V-Partei³;192;2017;347
CDU;193;2017;42168
DIE LINKE;193;2017;32239
SPD;193;2017;23535
AfD;193;2017;30166
GRÜNE;193;2017;12666
NPD;193;2017;1129
FDP;193;2017;14260
PIRATEN;193;2017;1143
FREIE WÄHLER;193;2017;1598
ÖDP;193;2017;1084
MLPD;193;2017;240
BGE;193;2017;951
DM;193;2017;663
Die PARTEI;193;2017;3715
V-Partei³;193;2017;601
CDU;194;2017;47690
DIE LINKE;194;2017;30402
SPD;194;2017;19845
AfD;194;2017;47275
GRÜNE;194;2017;4709
NPD;194;2017;2060
FDP;194;2017;14315
PIRATEN;194;2017;733
FREIE WÄHLER;194;2017;2508
ÖDP;194;2017;629
MLPD;194;2017;194
BGE;194;2017;523
DM;194;2017;728
Die PARTEI;194;2017;2056
V-Partei³;194;2017;725
PDV;194;2017;0
CDU;195;2017;47769
DIE LINKE;195;2017;28088
SPD;195;2017;20427
AfD;195;2017;43740
GRÜNE;195;2017;5124
NPD;195;2017;2083
FDP;195;2017;13209
PIRATEN;195;2017;736
FREIE WÄHLER;195;2017;3300
ÖDP;195;2017;733
MLPD;195;2017;240
BGE;195;2017;654
DM;195;2017;729
Die PARTEI;195;2017;2494
V-Partei³;195;2017;425
PDV;195;2017;0
CDU;196;2017;50956
DIE LINKE;196;2017;28467
SPD;196;2017;22826
AfD;196;2017;38693
GRÜNE;196;2017;5559
NPD;196;2017;1835
FDP;196;2017;11298
PIRATEN;196;2017;743
FREIE WÄHLER;196;2017;2867
ÖDP;196;2017;1029
MLPD;196;2017;349
BGE;196;2017;594
DM;196;2017;511
Die PARTEI;196;2017;2041
V-Partei³;196;2017;330
CDU;197;2017;68357
SPD;197;2017;45447
GRÜNE;197;2017;10738
FDP;197;2017;18071
DIE LINKE;197;2017;11338
AfD;197;2017;19273
PIRATEN;197;2017;726
FREIE WÄHLER;197;2017;1982
NPD;197;2017;480
ÖDP;197;2017;374
MLPD;197;2017;86
BGE;197;2017;297
Die PARTEI;197;2017;1495
V-Partei³;197;2017;396
PDV;197;2017;0
CDU;198;2017;60937
SPD;198;2017;34113
GRÜNE;198;2017;10059
FDP;198;2017;17397
DIE LINKE;198;2017;8519
AfD;198;2017;14437
PIRATEN;198;2017;623
FREIE WÄHLER;198;2017;1134
NPD;198;2017;415
ÖDP;198;2017;367
MLPD;198;2017;37
BGE;198;2017;267
Die PARTEI;198;2017;1297
V-Partei³;198;2017;387
PDV;198;2017;0
CDU;199;2017;56616
SPD;199;2017;35679
GRÜNE;199;2017;11862
FDP;199;2017;16152
DIE LINKE;199;2017;10332
AfD;199;2017;13701
PIRATEN;199;2017;741
FREIE WÄHLER;199;2017;1627
NPD;199;2017;252
ÖDP;199;2017;302
MLPD;199;2017;38
BGE;199;2017;242
Die PARTEI;199;2017;1715
V-Partei³;199;2017;370
PDV;199;2017;0
CDU;200;2017;55606
SPD;200;2017;30799
GRÜNE;200;2017;7487
FDP;200;2017;14924
DIE LINKE;200;2017;8143
AfD;200;2017;11996
PIRATEN;200;2017;464
FREIE WÄHLER;200;2017;1708
NPD;200;2017;306
ÖDP;200;2017;491
MLPD;200;2017;32
BGE;200;2017;217
Die PARTEI;200;2017;1182
V-Partei³;200;2017;349
PDV;200;2017;0
CDU;201;2017;47189
SPD;201;2017;37906
GRÜNE;201;2017;8629
FDP;201;2017;13654
DIE LINKE;201;2017;9493
AfD;201;2017;16198
PIRATEN;201;2017;487
FREIE WÄHLER;201;2017;1910
NPD;201;2017;366
ÖDP;201;2017;492
MLPD;201;2017;31
BGE;201;2017;222
Die PARTEI;201;2017;1316
V-Partei³;201;2017;318
PDV;201;2017;0
CDU;202;2017;55591
SPD;202;2017;27255
GRÜNE;202;2017;7710
FDP;202;2017;12888
DIE LINKE;202;2017;7433
AfD;202;2017;10058
PIRATEN;202;2017;377
FREIE WÄHLER;202;2017;1627
NPD;202;2017;232
ÖDP;202;2017;477
MLPD;202;2017;24
BGE;202;2017;182
Die PARTEI;202;2017;952
V-Partei³;202;2017;242
PDV;202;2017;0
CDU;203;2017;55882
SPD;203;2017;36950
GRÜNE;203;2017;13512
FDP;203;2017;13841
DIE LINKE;203;2017;12934
AfD;203;2017;11926
PIRATEN;203;2017;605
FREIE WÄHLER;203;2017;1418
NPD;203;2017;242
ÖDP;203;2017;338
MLPD;203;2017;37
BGE;203;2017;245
Die PARTEI;203;2017;1590
V-Partei³;203;2017;361
PDV;203;2017;0
CDU;204;2017;60594
SPD;204;2017;39906
GRÜNE;204;2017;10058
FDP;204;2017;17703
DIE LINKE;204;2017;9576
AfD;204;2017;17826
PIRATEN;204;2017;688
FREIE WÄHLER;204;2017;2445
NPD;204;2017;421
ÖDP;204;2017;275
MLPD;204;2017;34
BGE;204;2017;308
Die PARTEI;204;2017;1500
